"Data","Da Estrazione","A Estrazione","GAP","BetType","Profit"
"04-12-2024, 16:40:52","810037999","810038099","100","vicini dello zero","-670084.0"
"04-12-2024, 16:40:52","810068999","810069099","100","vicini dello zero","-670214.0"
"04-12-2024, 16:40:52","810078399","810078499","100","vicini dello zero","-670092.0"
"04-12-2024, 16:40:52","810090199","810090299","100","vicini dello zero","-670150.0"
"04-12-2024, 16:40:52","810091199","810091299","100","vicini dello zero","-670190.0"
"04-12-2024, 16:40:52","810101199","810101299","100","vicini dello zero","-670410.0"
"04-12-2024, 16:40:52","810111399","810111499","100","vicini dello zero","-670432.0"
"04-12-2024, 16:40:52","810231899","810231999","100","vicini dello zero","-670454.0"
"04-12-2024, 16:40:52","810239399","810239499","100","vicini dello zero","-670602.0"
"04-12-2024, 16:40:52","810246799","810246899","100","vicini dello zero","-670570.0"
"04-12-2024, 16:40:52","810261099","810261199","100","vicini dello zero","-670628.0"
"04-12-2024, 16:40:52","810265099","810265199","100","vicini dello zero","-670722.0"
"04-12-2024, 16:40:52","810271899","810271999","100","vicini dello zero","-670726.0"
"04-12-2024, 16:40:52","810306799","810306899","100","vicini dello zero","-670730.0"
"04-12-2024, 16:40:52","810313999","810314099","100","vicini dello zero","-670770.0"
"04-12-2024, 16:40:52","810320999","810321099","100","vicini dello zero","-670702.0"
"04-12-2024, 16:40:52","810349499","810349599","100","vicini dello zero","-670850.0"
"04-12-2024, 16:40:52","810380399","810380499","100","vicini dello zero","-670944.0"
"04-12-2024, 16:40:52","810387099","810387199","100","vicini dello zero","-671092.0"
"04-12-2024, 16:40:52","810409399","810409499","100","vicini dello zero","-671204.0"
"04-12-2024, 16:40:52","810437199","810437299","100","vicini dello zero","-671388.0"
"04-12-2024, 16:40:52","810483699","810483799","100","vicini dello zero","-671266.0"
"04-12-2024, 16:40:52","810500799","810500899","100","vicini dello zero","-671306.0"
"04-12-2024, 16:40:52","810530299","810530399","100","vicini dello zero","-671328.0"
"04-12-2024, 16:40:52","810555199","810555299","100","vicini dello zero","-671368.0"
"04-12-2024, 16:40:52","810584899","810584999","100","vicini dello zero","-671372.0"
"04-12-2024, 16:40:52","810621199","810621299","100","vicini dello zero","-671448.0"
"04-12-2024, 16:40:52","810631399","810631499","100","vicini dello zero","-671452.0"
"04-12-2024, 16:40:52","810670399","810670499","100","vicini dello zero","-671546.0"
"04-12-2024, 16:40:52","810731599","810731699","100","vicini dello zero","-671640.0"
"04-12-2024, 16:40:52","810757199","810757299","100","vicini dello zero","-671572.0"
"04-12-2024, 16:40:52","810804299","810804399","100","vicini dello zero","-671486.0"
"04-12-2024, 16:40:52","810877399","810877499","100","vicini dello zero","-671454.0"
"04-12-2024, 16:40:52","810931099","810931199","100","vicini dello zero","-671422.0"
"04-12-2024, 16:40:52","810939699","810939799","100","vicini dello zero","-671534.0"
"04-12-2024, 16:40:52","810969099","810969199","100","vicini dello zero","-671628.0"
"04-12-2024, 16:40:52","810994699","810994799","100","vicini dello zero","-671686.0"
"04-12-2024, 16:40:52","810997099","810997199","100","vicini dello zero","-671618.0"
"04-12-2024, 16:40:52","811035399","811035499","100","vicini dello zero","-671712.0"
"04-12-2024, 16:40:52","811038399","811038499","100","vicini dello zero","-671734.0"
"04-12-2024, 16:40:52","811057699","811057799","100","vicini dello zero","-671774.0"
"04-12-2024, 16:40:52","811059599","811059699","100","vicini dello zero","-671814.0"
"04-12-2024, 16:40:52","811062899","811062999","100","vicini dello zero","-671746.0"
"04-12-2024, 16:40:52","811072999","811073099","100","vicini dello zero","-671678.0"
"04-12-2024, 16:40:52","811075599","811075699","100","vicini dello zero","-671736.0"
"04-12-2024, 16:40:52","811076099","811076199","100","vicini dello zero","-671668.0"
"04-12-2024, 16:40:52","811094799","811094899","100","vicini dello zero","-671780.0"
"04-12-2024, 16:40:52","811112599","811112699","100","vicini dello zero","-671622.0"
"04-12-2024, 16:40:52","811137899","811137999","100","vicini dello zero","-671680.0"
"04-12-2024, 16:40:52","811170499","811170599","100","vicini dello zero","-671648.0"
"04-12-2024, 16:40:52","811180999","811181099","100","vicini dello zero","-671670.0"
"04-12-2024, 16:40:52","811190599","811190699","100","vicini dello zero","-671746.0"
"04-12-2024, 16:40:52","811212599","811212699","100","vicini dello zero","-671876.0"
"04-12-2024, 16:40:52","811213899","811213999","100","vicini dello zero","-671880.0"
"04-12-2024, 16:40:52","811218699","811218799","100","vicini dello zero","-672046.0"
"04-12-2024, 16:40:52","811230399","811230499","100","vicini dello zero","-671798.0"
"04-12-2024, 16:40:52","811278899","811278999","100","vicini dello zero","-671784.0"
"04-12-2024, 16:40:52","811302899","811302999","100","vicini dello zero","-671680.0"
"04-12-2024, 16:40:52","811357099","811357199","100","vicini dello zero","-671702.0"
"04-12-2024, 16:40:52","811358599","811358699","100","vicini dello zero","-671778.0"
"04-12-2024, 16:40:52","811383199","811383299","100","vicini dello zero","-671908.0"
"04-12-2024, 16:40:52","811391699","811391799","100","vicini dello zero","-671984.0"
"04-12-2024, 16:40:52","811464299","811464399","100","vicini dello zero","-671880.0"
"04-12-2024, 16:40:52","811497899","811497999","100","vicini dello zero","-671758.0"
"04-12-2024, 16:40:52","811507799","811507899","100","vicini dello zero","-671816.0"
"04-12-2024, 16:40:52","811585599","811585699","100","vicini dello zero","-671874.0"
"04-12-2024, 16:40:52","811592699","811592799","100","vicini dello zero","-672004.0"
"04-12-2024, 16:40:52","811606499","811606599","100","vicini dello zero","-671738.0"
"04-12-2024, 16:40:52","811617999","811618099","100","vicini dello zero","-671724.0"
"04-12-2024, 16:40:52","811632799","811632899","100","vicini dello zero","-671800.0"
"04-12-2024, 16:40:52","811635099","811635199","100","vicini dello zero","-671822.0"
"04-12-2024, 16:40:52","811641299","811641399","100","vicini dello zero","-671952.0"
"04-12-2024, 16:40:52","811660199","811660299","100","vicini dello zero","-672028.0"
"04-12-2024, 16:40:52","811710899","811710999","100","vicini dello zero","-672086.0"
"04-12-2024, 16:40:52","811779199","811779299","100","vicini dello zero","-672198.0"
"04-12-2024, 16:40:52","811802999","811803099","100","vicini dello zero","-672220.0"
"04-12-2024, 16:40:52","811820099","811820199","100","vicini dello zero","-672278.0"
"04-12-2024, 16:40:52","811917099","811917199","100","vicini dello zero","-672300.0"
"04-12-2024, 16:40:52","812032899","812032999","100","vicini dello zero","-672160.0"
"04-12-2024, 16:40:52","812105799","812105899","100","vicini dello zero","-672074.0"
"04-12-2024, 16:40:52","812127099","812127199","100","vicini dello zero","-672078.0"
"04-12-2024, 16:40:52","812147499","812147599","100","vicini dello zero","-671956.0"
"04-12-2024, 16:40:52","812149499","812149599","100","vicini dello zero","-672122.0"
"04-12-2024, 16:40:52","812169499","812169599","100","vicini dello zero","-672144.0"
"04-12-2024, 16:40:52","812179999","812180099","100","vicini dello zero","-672112.0"
"04-12-2024, 16:40:52","812215999","812216099","100","vicini dello zero","-672332.0"
"04-12-2024, 16:40:52","812227799","812227899","100","vicini dello zero","-672282.0"
"04-12-2024, 16:40:52","812275099","812275199","100","vicini dello zero","-672250.0"
"04-12-2024, 16:40:52","812294199","812294299","100","vicini dello zero","-672308.0"
"04-12-2024, 16:40:52","812352599","812352699","100","vicini dello zero","-672240.0"
"04-12-2024, 16:40:52","812370299","812370399","100","vicini dello zero","-672262.0"
"04-12-2024, 16:40:52","812402399","812402499","100","vicini dello zero","-672104.0"
"04-12-2024, 16:40:52","812417799","812417899","100","vicini dello zero","-672306.0"
"04-12-2024, 16:40:52","812418899","812418999","100","vicini dello zero","-672292.0"
"04-12-2024, 16:40:52","812427499","812427599","100","vicini dello zero","-672152.0"
"04-12-2024, 16:40:52","812496099","812496199","100","vicini dello zero","-672174.0"
"04-12-2024, 16:40:52","812518099","812518199","100","vicini dello zero","-672214.0"
"04-12-2024, 16:40:52","812521999","812522099","100","vicini dello zero","-672326.0"
"04-12-2024, 16:40:52","812532099","812532199","100","vicini dello zero","-672348.0"
"04-12-2024, 16:40:52","812538199","812538299","100","vicini dello zero","-672406.0"
"04-12-2024, 16:40:52","812556799","812556899","100","vicini dello zero","-672410.0"
"04-12-2024, 16:40:52","812562199","812562299","100","vicini dello zero","-672576.0"
"04-12-2024, 16:40:52","812619799","812619899","100","vicini dello zero","-672670.0"
"04-12-2024, 16:40:52","812621099","812621199","100","vicini dello zero","-672764.0"
"04-12-2024, 16:40:52","812638999","812639099","100","vicini dello zero","-672732.0"
"04-12-2024, 16:40:52","812660099","812660199","100","vicini dello zero","-672826.0"
"04-12-2024, 16:40:52","812683799","812683899","100","vicini dello zero","-672830.0"
"04-12-2024, 16:40:52","812724699","812724799","100","vicini dello zero","-672744.0"
"04-12-2024, 16:40:52","812727399","812727499","100","vicini dello zero","-672730.0"
"04-12-2024, 16:40:52","812853199","812853299","100","vicini dello zero","-672914.0"
"04-12-2024, 16:40:52","812905599","812905699","100","vicini dello zero","-673044.0"
"04-12-2024, 16:40:52","812951299","812951399","100","vicini dello zero","-673012.0"
"04-12-2024, 16:40:52","812954799","812954899","100","vicini dello zero","-673160.0"
"04-12-2024, 16:40:52","812969099","812969199","100","vicini dello zero","-673110.0"
"04-12-2024, 16:40:52","813007799","813007899","100","vicini dello zero","-673060.0"
"04-12-2024, 16:40:52","813039799","813039899","100","vicini dello zero","-673100.0"
"04-12-2024, 16:40:52","813041199","813041299","100","vicini dello zero","-672978.0"
"04-12-2024, 16:40:52","813103799","813103899","100","vicini dello zero","-673126.0"
"04-12-2024, 16:40:52","813113699","813113799","100","vicini dello zero","-673148.0"
"04-12-2024, 16:40:52","813232499","813232599","100","vicini dello zero","-673242.0"
"04-12-2024, 16:40:52","813250899","813250999","100","vicini dello zero","-673336.0"
"04-12-2024, 16:40:52","813297399","813297499","100","vicini dello zero","-673268.0"
"04-12-2024, 16:40:52","813391799","813391899","100","vicini dello zero","-673344.0"
"04-12-2024, 16:40:52","813470499","813470599","100","vicini dello zero","-673330.0"
"04-12-2024, 16:40:52","813523599","813523699","100","vicini dello zero","-673262.0"
"04-12-2024, 16:40:52","813593499","813593599","100","vicini dello zero","-673212.0"
"04-12-2024, 16:40:52","813647399","813647499","100","vicini dello zero","-673108.0"
"04-12-2024, 16:40:52","813671699","813671799","100","vicini dello zero","-673148.0"
"04-12-2024, 16:40:52","813695999","813696099","100","vicini dello zero","-673278.0"
"04-12-2024, 16:40:52","813709999","813710099","100","vicini dello zero","-673228.0"
"04-12-2024, 16:40:52","813765999","813766099","100","vicini dello zero","-673232.0"
"04-12-2024, 16:40:52","813832799","813832899","100","vicini dello zero","-673416.0"
"04-12-2024, 16:40:52","813852099","813852199","100","vicini dello zero","-673402.0"
"04-12-2024, 16:40:52","813883499","813883599","100","vicini dello zero","-673442.0"
"04-12-2024, 16:40:52","813930499","813930599","100","vicini dello zero","-673572.0"
"04-12-2024, 16:40:52","814069999","814070099","100","vicini dello zero","-673612.0"
"04-12-2024, 16:40:52","814083999","814084099","100","vicini dello zero","-673670.0"
"04-12-2024, 16:40:52","814142499","814142599","100","vicini dello zero","-673836.0"
"04-12-2024, 16:40:52","814173999","814174099","100","vicini dello zero","-673840.0"
"04-12-2024, 16:40:52","814206899","814206999","100","vicini dello zero","-673844.0"
"04-12-2024, 16:40:52","814218199","814218299","100","vicini dello zero","-674010.0"
"04-12-2024, 16:40:52","814247399","814247499","100","vicini dello zero","-674032.0"
"04-12-2024, 16:40:52","814273999","814274099","100","vicini dello zero","-673838.0"
"04-12-2024, 16:40:52","814316699","814316799","100","vicini dello zero","-674004.0"
"04-12-2024, 16:40:52","814371999","814372099","100","vicini dello zero","-673972.0"
"04-12-2024, 16:40:52","814434399","814434499","100","vicini dello zero","-674012.0"
"04-12-2024, 16:40:52","814437899","814437999","100","vicini dello zero","-674052.0"
"04-12-2024, 16:40:52","814444199","814444299","100","vicini dello zero","-674056.0"
"04-12-2024, 16:40:52","814461699","814461799","100","vicini dello zero","-674024.0"
"04-12-2024, 16:40:52","814463599","814463699","100","vicini dello zero","-674064.0"
"04-12-2024, 16:40:52","814541499","814541599","100","vicini dello zero","-674086.0"
"04-12-2024, 16:40:52","814546999","814547099","100","vicini dello zero","-674126.0"
"04-12-2024, 16:40:52","814572099","814572199","100","vicini dello zero","-674256.0"
"04-12-2024, 16:40:52","814593499","814593599","100","vicini dello zero","-674350.0"
"04-12-2024, 16:40:52","814634099","814634199","100","vicini dello zero","-674372.0"
"04-12-2024, 16:40:52","814655099","814655199","100","vicini dello zero","-674610.0"
"04-12-2024, 16:40:52","814656299","814656399","100","vicini dello zero","-674560.0"
"04-12-2024, 16:40:52","814681099","814681199","100","vicini dello zero","-674510.0"
"04-12-2024, 16:40:52","814691999","814692099","100","vicini dello zero","-674604.0"
"04-12-2024, 16:40:52","814749799","814749899","100","vicini dello zero","-674752.0"
"04-12-2024, 16:40:52","814769199","814769299","100","vicini dello zero","-674720.0"
"04-12-2024, 16:40:52","814789899","814789999","100","vicini dello zero","-674688.0"
"04-12-2024, 16:40:52","814792099","814792199","100","vicini dello zero","-674782.0"
"04-12-2024, 16:40:52","814799599","814799699","100","vicini dello zero","-674714.0"
"04-12-2024, 16:40:52","814927299","814927399","100","vicini dello zero","-674808.0"
"04-12-2024, 16:40:52","814957099","814957199","100","vicini dello zero","-674812.0"
"04-12-2024, 16:40:52","814986199","814986299","100","vicini dello zero","-674654.0"
"04-12-2024, 16:40:52","814991399","814991499","100","vicini dello zero","-674658.0"
"04-12-2024, 16:40:52","815000099","815000199","100","vicini dello zero","-674662.0"
"04-12-2024, 16:40:52","815005199","815005299","100","vicini dello zero","-674720.0"
"04-12-2024, 16:40:52","815033099","815033199","100","vicini dello zero","-674814.0"
"04-12-2024, 16:40:52","815083099","815083199","100","vicini dello zero","-674818.0"
"04-12-2024, 16:40:52","815084099","815084199","100","vicini dello zero","-674984.0"
"04-12-2024, 16:40:52","815094099","815094199","100","vicini dello zero","-674880.0"
"04-12-2024, 16:40:52","815151199","815151299","100","vicini dello zero","-675028.0"
"04-12-2024, 16:40:52","815154799","815154899","100","vicini dello zero","-674942.0"
"04-12-2024, 16:40:52","815211999","815212099","100","vicini dello zero","-674928.0"
"04-12-2024, 16:40:52","815214499","815214599","100","vicini dello zero","-675094.0"
"04-12-2024, 16:40:52","815228199","815228299","100","vicini dello zero","-675080.0"
"04-12-2024, 16:40:52","815269999","815270099","100","vicini dello zero","-675174.0"
"04-12-2024, 16:40:52","815291799","815291899","100","vicini dello zero","-675196.0"
"04-12-2024, 16:40:52","815298999","815299099","100","vicini dello zero","-675326.0"
"04-12-2024, 16:40:52","815324999","815325099","100","vicini dello zero","-675456.0"
"04-12-2024, 16:40:52","815331199","815331299","100","vicini dello zero","-675442.0"
"04-12-2024, 16:40:52","815345299","815345399","100","vicini dello zero","-675428.0"
"04-12-2024, 16:40:52","815433199","815433299","100","vicini dello zero","-675288.0"
"04-12-2024, 16:40:52","815580699","815580799","100","vicini dello zero","-675238.0"
"04-12-2024, 16:40:52","815627099","815627199","100","vicini dello zero","-675242.0"
"04-12-2024, 16:40:52","815633999","815634099","100","vicini dello zero","-675264.0"
"04-12-2024, 16:40:52","815635999","815636099","100","vicini dello zero","-675286.0"
"04-12-2024, 16:40:52","815705199","815705299","100","vicini dello zero","-675272.0"
"04-12-2024, 16:40:52","815709699","815709799","100","vicini dello zero","-675402.0"
"04-12-2024, 16:40:52","815717999","815718099","100","vicini dello zero","-675370.0"
"04-12-2024, 16:40:52","815721199","815721299","100","vicini dello zero","-675320.0"
"04-12-2024, 16:40:52","815724399","815724499","100","vicini dello zero","-675324.0"
"04-12-2024, 16:40:52","815782399","815782499","100","vicini dello zero","-675274.0"
"04-12-2024, 16:40:52","815786699","815786799","100","vicini dello zero","-675296.0"
"04-12-2024, 16:40:52","815787699","815787799","100","vicini dello zero","-675426.0"
"04-12-2024, 16:40:52","815808999","815809099","100","vicini dello zero","-675358.0"
"04-12-2024, 16:40:52","815813099","815813199","100","vicini dello zero","-675326.0"
"04-12-2024, 16:40:52","815823399","815823499","100","vicini dello zero","-675384.0"
"04-12-2024, 16:40:52","815824799","815824899","100","vicini dello zero","-675424.0"
"04-12-2024, 16:40:52","815838399","815838499","100","vicini dello zero","-675482.0"
"04-12-2024, 16:40:52","815846399","815846499","100","vicini dello zero","-675594.0"
"04-12-2024, 16:40:52","815880299","815880399","100","vicini dello zero","-675544.0"
"04-12-2024, 16:40:52","815915199","815915299","100","vicini dello zero","-675368.0"
"04-12-2024, 16:40:52","815950299","815950399","100","vicini dello zero","-675426.0"
"04-12-2024, 16:40:52","816035899","816035999","100","vicini dello zero","-675412.0"
"04-12-2024, 16:40:52","816041499","816041599","100","vicini dello zero","-675344.0"
"04-12-2024, 16:40:52","816155799","816155899","100","vicini dello zero","-675330.0"
"04-12-2024, 16:40:52","816170599","816170699","100","vicini dello zero","-675280.0"
"04-12-2024, 16:40:52","816178299","816178399","100","vicini dello zero","-675284.0"
"04-12-2024, 16:40:52","816198099","816198199","100","vicini dello zero","-675288.0"
"04-12-2024, 16:40:52","816211999","816212099","100","vicini dello zero","-675364.0"
"04-12-2024, 16:40:52","816300599","816300699","100","vicini dello zero","-675494.0"
"04-12-2024, 16:40:52","816357199","816357299","100","vicini dello zero","-675390.0"
"04-12-2024, 16:40:52","816375299","816375399","100","vicini dello zero","-675574.0"
"04-12-2024, 16:40:52","816466099","816466199","100","vicini dello zero","-675578.0"
"04-12-2024, 16:40:52","816492199","816492299","100","vicini dello zero","-675582.0"
"04-12-2024, 16:40:52","816541399","816541499","100","vicini dello zero","-675478.0"
"04-12-2024, 16:40:52","816566899","816566999","100","vicini dello zero","-675572.0"
"04-12-2024, 16:40:52","816601599","816601699","100","vicini dello zero","-675576.0"
"04-12-2024, 16:40:52","816604799","816604899","100","vicini dello zero","-675670.0"
"04-12-2024, 16:40:52","816634499","816634599","100","vicini dello zero","-675746.0"
"04-12-2024, 16:40:52","816635199","816635299","100","vicini dello zero","-675732.0"
"04-12-2024, 16:40:52","816675299","816675399","100","vicini dello zero","-675808.0"
"04-12-2024, 16:40:52","816709899","816709999","100","vicini dello zero","-675866.0"
"04-12-2024, 16:40:52","816710299","816710399","100","vicini dello zero","-676086.0"
"04-12-2024, 16:40:52","816769799","816769899","100","vicini dello zero","-676198.0"
"04-12-2024, 16:40:52","816869999","816870099","100","vicini dello zero","-676328.0"
"04-12-2024, 16:40:52","816873599","816873699","100","vicini dello zero","-676350.0"
"04-12-2024, 16:40:52","816899199","816899299","100","vicini dello zero","-676390.0"
"04-12-2024, 16:40:52","816904799","816904899","100","vicini dello zero","-676376.0"
"04-12-2024, 16:40:52","816924899","816924999","100","vicini dello zero","-676398.0"
"04-12-2024, 16:40:52","816982599","816982699","100","vicini dello zero","-676474.0"
"04-12-2024, 16:40:52","817061299","817061399","100","vicini dello zero","-676532.0"
"04-12-2024, 16:40:52","817070499","817070599","100","vicini dello zero","-676554.0"
"04-12-2024, 16:40:52","817188399","817188499","100","vicini dello zero","-676468.0"
"04-12-2024, 16:40:52","817225299","817225399","100","vicini dello zero","-676544.0"
"04-12-2024, 16:40:52","817227499","817227599","100","vicini dello zero","-676548.0"
"04-12-2024, 16:40:52","817250999","817251099","100","vicini dello zero","-676588.0"
"04-12-2024, 16:40:52","817286699","817286799","100","vicini dello zero","-676682.0"
"04-12-2024, 16:40:52","817320299","817320399","100","vicini dello zero","-676884.0"
"04-12-2024, 16:40:52","817370599","817370699","100","vicini dello zero","-676852.0"
"04-12-2024, 16:40:52","817413199","817413299","100","vicini dello zero","-676874.0"
"04-12-2024, 16:40:52","817479699","817479799","100","vicini dello zero","-677094.0"
"04-12-2024, 16:40:52","817517199","817517299","100","vicini dello zero","-677170.0"
"04-12-2024, 16:40:52","817529199","817529299","100","vicini dello zero","-677228.0"
"04-12-2024, 16:40:52","817554199","817554299","100","vicini dello zero","-677196.0"
"04-12-2024, 16:40:52","817566099","817566199","100","vicini dello zero","-677308.0"
"04-12-2024, 16:40:52","817575199","817575299","100","vicini dello zero","-677312.0"
"04-12-2024, 16:40:52","817591599","817591699","100","vicini dello zero","-677370.0"
"04-12-2024, 16:40:52","817593999","817594099","100","vicini dello zero","-677410.0"
"04-12-2024, 16:40:52","817599099","817599199","100","vicini dello zero","-677504.0"
"04-12-2024, 16:40:52","817628299","817628399","100","vicini dello zero","-677328.0"
"04-12-2024, 16:40:52","817663099","817663199","100","vicini dello zero","-677386.0"
"04-12-2024, 16:40:52","817682599","817682699","100","vicini dello zero","-677408.0"
"04-12-2024, 16:40:52","817723099","817723199","100","vicini dello zero","-677484.0"
"04-12-2024, 16:40:52","817745799","817745899","100","vicini dello zero","-677344.0"
"04-12-2024, 16:40:52","817750999","817751099","100","vicini dello zero","-677348.0"
"04-12-2024, 16:40:52","817752399","817752499","100","vicini dello zero","-677280.0"
"04-12-2024, 16:40:52","817755699","817755799","100","vicini dello zero","-677338.0"
"04-12-2024, 16:40:52","817830599","817830699","100","vicini dello zero","-677504.0"
"04-12-2024, 16:40:52","817858399","817858499","100","vicini dello zero","-677436.0"
"04-12-2024, 16:40:52","817876499","817876599","100","vicini dello zero","-677476.0"
"04-12-2024, 16:40:52","817913199","817913299","100","vicini dello zero","-677570.0"
"04-12-2024, 16:40:52","817924999","817925099","100","vicini dello zero","-677700.0"
"04-12-2024, 16:40:52","817976299","817976399","100","vicini dello zero","-677758.0"
"04-12-2024, 16:40:52","818017599","818017699","100","vicini dello zero","-677816.0"
"04-12-2024, 16:40:52","818091799","818091899","100","vicini dello zero","-677856.0"
"04-12-2024, 16:40:52","818102199","818102299","100","vicini dello zero","-677788.0"
"04-12-2024, 16:40:52","818132199","818132299","100","vicini dello zero","-677648.0"
"04-12-2024, 16:40:52","818193799","818193899","100","vicini dello zero","-677724.0"
"04-12-2024, 16:40:52","818227199","818227299","100","vicini dello zero","-677602.0"
"04-12-2024, 16:40:52","818274399","818274499","100","vicini dello zero","-677570.0"
"04-12-2024, 16:40:52","818277899","818277999","100","vicini dello zero","-677610.0"
"04-12-2024, 16:40:52","818308999","818309099","100","vicini dello zero","-677614.0"
"04-12-2024, 16:40:52","818318199","818318299","100","vicini dello zero","-677438.0"
"04-12-2024, 16:40:52","818365399","818365499","100","vicini dello zero","-677586.0"
"04-12-2024, 16:40:52","818371899","818371999","100","vicini dello zero","-677464.0"
"04-12-2024, 16:40:52","818390599","818390699","100","vicini dello zero","-677468.0"
"04-12-2024, 16:40:52","818394499","818394599","100","vicini dello zero","-677544.0"
"04-12-2024, 16:40:52","818396099","818396199","100","vicini dello zero","-677638.0"
"04-12-2024, 16:40:52","818403899","818403999","100","vicini dello zero","-677624.0"
"04-12-2024, 16:40:52","818527199","818527299","100","vicini dello zero","-677898.0"
"04-12-2024, 16:40:52","818570699","818570799","100","vicini dello zero","-678118.0"
"04-12-2024, 16:40:52","818587899","818587999","100","vicini dello zero","-678050.0"
"04-12-2024, 16:40:52","818607899","818607999","100","vicini dello zero","-678000.0"
"04-12-2024, 16:40:52","818608899","818608999","100","vicini dello zero","-677986.0"
"04-12-2024, 16:40:52","818630499","818630599","100","vicini dello zero","-677954.0"
"04-12-2024, 16:40:52","818658699","818658799","100","vicini dello zero","-677922.0"
"04-12-2024, 16:40:52","818726399","818726499","100","vicini dello zero","-677980.0"
"04-12-2024, 16:40:52","818798399","818798499","100","vicini dello zero","-678074.0"
"04-12-2024, 16:40:52","818813699","818813799","100","vicini dello zero","-677952.0"
"04-12-2024, 16:40:52","818859799","818859899","100","vicini dello zero","-677974.0"
"04-12-2024, 16:40:52","818883999","818884099","100","vicini dello zero","-677906.0"
"04-12-2024, 16:40:52","818896199","818896299","100","vicini dello zero","-677928.0"
"04-12-2024, 16:40:52","818967299","818967399","100","vicini dello zero","-678004.0"
"04-12-2024, 16:40:52","818974699","818974799","100","vicini dello zero","-678080.0"
"04-12-2024, 16:40:52","818997599","818997699","100","vicini dello zero","-678174.0"
"04-12-2024, 16:40:52","819001699","819001799","100","vicini dello zero","-678106.0"
"04-12-2024, 16:40:52","819013599","819013699","100","vicini dello zero","-678056.0"
"04-12-2024, 16:40:52","819083999","819084099","100","vicini dello zero","-678114.0"
"04-12-2024, 16:40:52","819095299","819095399","100","vicini dello zero","-678172.0"
"04-12-2024, 16:40:52","819127099","819127199","100","vicini dello zero","-678266.0"
"04-12-2024, 16:40:52","819138799","819138899","100","vicini dello zero","-678288.0"
"04-12-2024, 16:40:52","819148099","819148199","100","vicini dello zero","-678418.0"
"04-12-2024, 16:40:52","819160399","819160499","100","vicini dello zero","-678566.0"
"04-12-2024, 16:40:52","819212299","819212399","100","vicini dello zero","-678606.0"
"04-12-2024, 16:40:52","819226499","819226599","100","vicini dello zero","-678772.0"
"04-12-2024, 16:40:52","819405999","819406099","100","vicini dello zero","-678866.0"
"04-12-2024, 16:40:52","819471099","819471199","100","vicini dello zero","-678960.0"
"04-12-2024, 16:40:52","819489099","819489199","100","vicini dello zero","-679090.0"
"04-12-2024, 16:40:52","819537199","819537299","100","vicini dello zero","-679148.0"
"04-12-2024, 16:40:52","819544299","819544399","100","vicini dello zero","-679134.0"
"04-12-2024, 16:40:52","819579699","819579799","100","vicini dello zero","-679210.0"
"04-12-2024, 16:40:52","819593899","819593999","100","vicini dello zero","-679196.0"
"04-12-2024, 16:40:52","819602699","819602799","100","vicini dello zero","-679056.0"
"04-12-2024, 16:40:52","819649799","819649899","100","vicini dello zero","-679258.0"
"04-12-2024, 16:40:52","819692399","819692499","100","vicini dello zero","-679478.0"
"04-12-2024, 16:40:52","819694499","819694599","100","vicini dello zero","-679410.0"
"04-12-2024, 16:40:52","819701799","819701899","100","vicini dello zero","-679378.0"
"04-12-2024, 16:40:52","819716099","819716199","100","vicini dello zero","-679490.0"
"04-12-2024, 16:40:52","819739699","819739799","100","vicini dello zero","-679458.0"
"04-12-2024, 16:40:52","819741599","819741699","100","vicini dello zero","-679462.0"
"04-12-2024, 16:40:52","819780699","819780799","100","vicini dello zero","-679484.0"
"04-12-2024, 16:40:52","819838099","819838199","100","vicini dello zero","-679380.0"
"04-12-2024, 16:40:52","819861499","819861599","100","vicini dello zero","-679276.0"
"04-12-2024, 16:40:52","819923999","819924099","100","vicini dello zero","-679388.0"
"04-12-2024, 16:40:52","819930599","819930699","100","vicini dello zero","-679482.0"
"04-12-2024, 16:40:52","819951999","819952099","100","vicini dello zero","-679450.0"
"04-12-2024, 16:40:52","819979199","819979299","100","vicini dello zero","-679382.0"
"04-12-2024, 16:40:52","820010499","820010599","100","vicini dello zero","-679404.0"
"04-12-2024, 16:40:52","820049699","820049799","100","vicini dello zero","-679516.0"
"04-12-2024, 16:40:52","820079999","820080099","100","vicini dello zero","-679628.0"
"04-12-2024, 16:40:52","820130799","820130899","100","vicini dello zero","-679722.0"
"04-12-2024, 16:40:52","820132599","820132699","100","vicini dello zero","-679708.0"
"04-12-2024, 16:40:52","820181099","820181199","100","vicini dello zero","-679730.0"
"04-12-2024, 16:40:52","820201099","820201199","100","vicini dello zero","-679698.0"
"04-12-2024, 16:40:52","820219299","820219399","100","vicini dello zero","-679864.0"
"04-12-2024, 16:40:52","820259899","820259999","100","vicini dello zero","-679868.0"
"04-12-2024, 16:40:52","820284499","820284599","100","vicini dello zero","-679908.0"
"04-12-2024, 16:40:52","820301899","820301999","100","vicini dello zero","-679930.0"
"04-12-2024, 16:40:52","820302699","820302799","100","vicini dello zero","-679844.0"
"04-12-2024, 16:40:52","820362499","820362599","100","vicini dello zero","-679794.0"
"04-12-2024, 16:40:52","820373699","820373799","100","vicini dello zero","-679942.0"
"04-12-2024, 16:40:52","820386799","820386899","100","vicini dello zero","-679892.0"
"04-12-2024, 16:40:52","820390199","820390299","100","vicini dello zero","-679914.0"
"04-12-2024, 16:40:52","820402499","820402599","100","vicini dello zero","-679954.0"
